id_rumah_sakit,nama_rumah_sakit,provinsi,kota_kabupaten,kelas_rumah_sakit,kepemilikan,jumlah_tempat_tidur,jumlah_jenis_layanan,jumlah_tenaga_kerja,tingkat_keterisian_tempat_tidur_persen,rata_rata_lama_rawat_hari,kunjungan_pasien_per_bulan,status_implementasi_rme,status_terhubung_satusehat,skor_kematangan_digital,kunjungan_telemedicine_per_bulan,jumlah_perangkat_iot,jumlah_staf_it,anggaran_it_tahunan_juta_rupiah,rata_rata_waktu_respons_rujukan_menit,kunjungan_telemedicine_per_bulan_missing,jumlah_staf_it_missing,anggaran_it_tahunan_juta_rupiah_missing,rme_bin,satusehat_bin,anggaran_it_per_bed,staf_it_per_100_bed,iot_per_100_bed,telemedicine_rate_per_1000,pasien_per_tenaga_kerja,layanan_per_100_bed,maturity_per_10,log_tempat_tidur,log_jenis_layanan,log_tenaga_kerja,log_kunjungan_pasien,bor_pressure,rata_rata_waktu_respons_rujukan_menit_scoring,rata_rata_lama_rawat_hari_scoring,bor_pressure_scoring,pasien_per_tenaga_kerja_scoring,expected_digital_maturity_oof,digital_conversion_gap,digital_conversion_gap_peer_z,anggaran_it_per_bed_pct,staf_it_per_100_bed_pct,iot_per_100_bed_pct,investment_intensity_score,conversion_underperformance_flag,conversion_watch_flag,investment_conversion_segment,investment_underperformance_score,maturity_tertile,maturity_peer_pct,digital_deficit_score,referral_burden,bor_burden,los_burden,workload_burden,operational_burden_score,double_inefficiency,cause_score_it_capability,cause_score_infrastructure,cause_score_adoption,cause_score_investment_conversion,cause_score_capacity,cause_score_integration,root_cause_primary,root_cause_secondary,root_cause_multilabel,root_cause_strength,root_cause_confidence_gap,intervention_priority_score,priority_rank,intervention_tier,peer_median_skor_kematangan_digital,gap_vs_peer_skor_kematangan_digital,peer_median_rata_rata_waktu_respons_rujukan_menit,gap_vs_peer_rata_rata_waktu_respons_rujukan_menit,peer_median_anggaran_it_per_bed,gap_vs_peer_anggaran_it_per_bed,peer_median_staf_it_per_100_bed,gap_vs_peer_staf_it_per_100_bed,peer_median_iot_per_100_bed,gap_vs_peer_iot_per_100_bed,peer_median_telemedicine_rate_per_1000,gap_vs_peer_telemedicine_rate_per_1000,peer_median_pasien_per_tenaga_kerja,gap_vs_peer_pasien_per_tenaga_kerja,recommended_intervention
RS0081,RSUD Husada Mulia 8,Kepulauan Riau,Kota Sidomulyo,D,Pemerintah Daerah,86,9,164,81.8,4.7,1225,Ya,Ya,50.0,73.0,45,3.0,69.7,17.5,0,0,0,1,1,0.8104651162790698,3.488372093023256,52.32558139534884,59.59183673469388,7.469512195121951,10.465116279069768,5.0,4.465908118654584,2.302585092994046,5.10594547390058,7.111512116496157,0.0,17.5,4.7,0.0,7.469512195121951,48.550146694484845,1.4498533055151555,0.20143546445461463,0.41304347826086957,0.5398550724637681,0.8405797101449275,0.5978260869565217,False,False,Investor Digital Efektif,0.0,Menengah,0.5135135135135135,0.4864864864864865,0.14864864864864866,0.32432432432432434,0.7364864864864865,0.9054054054054054,0.5287162162162162,False,0.7432432432432432,0.3648648648648649,0.8243243243243243,0.0,0.6148648648648649,0.0,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi; Kesenjangan Kapabilitas IT,0.8243243243243243,0.08108108108108114,0.4081925675675676,164,Tier 3 — Monitoring,49.9,0.10000000000000142,44.150000000000006,-26.650000000000006,1.7242424242424241,-0.9137773079633543,6.454960564549605,-2.9665884715263493,45.53521126760563,6.790370127743209,162.544061302682,-102.95222456798811,4.589485348436346,2.880026846685605,Redesain workflow dan target pemanfaatan telemedicine; ukur utilisasi aktual.
RS0082,RS Permata Bunda 9,Kepulauan Riau,Kab. Tanjungsari,C,Swasta,100,16,272,61.5,7.3,1102,Tidak,Tidak,56.3,50.0,41,4.0,131.6,22.7,0,1,0,0,0,1.3159999999999998,4.0,41.0,45.37205081669691,4.051470588235294,16.0,5.63,4.61512051684126,2.833213344056216,5.60947179518496,7.005789019253503,0.0,22.7,7.3,0.0,4.051470588235294,62.953201777406456,-6.6532017774064585,-0.5890152316818087,0.6884057971014492,0.6068840579710145,0.7355072463768116,0.6769323671497585,False,True,Pemantauan Konversi Investasi,0.6814159292035398,Menengah,0.49557522123893805,0.504424778761062,0.1504424778761062,0.336283185840708,1.0,0.49557522123893805,0.49557522123893805,False,0.415929203539823,0.2654867256637168,0.8053097345132744,0.6814159292035398,0.415929203539823,1.0,Kesenjangan Integrasi,Kesenjangan Adopsi,Kesenjangan Integrasi; Kesenjangan Adopsi; Gap Konversi Investasi — indikator relatif,1.0,0.19469026548672563,0.5358407079646017,106,Tier 3 — Monitoring,56.6,-0.30000000000000426,45.4,-22.7,1.130392156862745,0.18560784313725476,3.669724770642202,0.33027522935779796,30.23255813953488,10.76744186046512,103.77890580936267,-58.40685499266576,4.055555555555555,-0.004084967320260979,"Prioritaskan penyelesaian RME, interoperabilitas, dan koneksi SatuSehat."
RS0083,RS Cahaya Medika 1,Jambi,Kab. Bukitraya,C,Swasta,177,14,334,60.6,5.0,2226,Ya,Ya,70.3,170.0,18,5.0,131.9,12.4,0,0,0,1,1,0.7451977401129943,2.824858757062147,10.16949152542373,76.37017070979336,6.664670658682635,7.909604519774012,7.029999999999999,5.181783550292085,2.70805020110221,5.814130531825066,7.708410667257367,0.0,12.4,5.0,0.0,6.664670658682635,51.1484320164235,19.1515679835765,1.6123596362959203,0.38768115942028986,0.4311594202898551,0.16666666666666666,0.3285024154589372,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.7964601769911505,0.20353982300884954,0.07079646017699115,0.336283185840708,0.7168141592920354,0.8672566371681416,0.497787610619469,False,0.663716814159292,0.8761061946902655,0.6725663716814159,0.0,0.6017699115044248,0.0,Kesenjangan Infrastruktur,Kesenjangan Adopsi,Kesenjangan Infrastruktur; Kesenjangan Adopsi; Kesenjangan Kapabilitas IT,0.8761061946902655,0.20353982300884965,0.29524336283185837,214,Tier 3 — Monitoring,56.6,13.699999999999996,45.4,-33.0,1.130392156862745,-0.38519441674975075,3.669724770642202,-0.844866013580055,30.23255813953488,-20.06306661411115,103.77890580936267,-27.408735099569313,4.055555555555555,2.6091151031270794,Lakukan pengadaan terarah berdasarkan gap terhadap peer dan target utilisasi.
RS0084,RS Harapan Bangsa 2,Jambi,Kab. Sukamaju,B,BUMN,168,19,620,56.5,,2188,Ya,Ya,72.5,148.0,48,3.0,145.7,49.8,0,0,0,1,1,0.8672619047619047,1.7857142857142856,28.57142857142857,67.64168190127971,3.529032258064516,11.30952380952381,7.25,5.1298987149230735,2.995732273553991,6.431331081933479,7.691200097522863,3.5,49.8,4.1,3.5,3.529032258064516,72.78085242742868,-0.2808524274286839,-0.03831875303657286,0.4384057971014493,0.26268115942028986,0.5634057971014492,0.42149758454106284,False,False,Keterbatasan Sumber Daya,0.5205479452054795,Tinggi,0.6575342465753424,0.34246575342465757,0.5205479452054794,0.8013698630136986,0.5136986301369864,0.3150684931506849,0.5376712328767124,False,0.6095890410958904,0.136986301369863,0.3972602739726028,0.5205479452054795,0.5582191780821918,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.6095890410958904,0.05136986301369861,0.4659246575342466,140,Tier 3 — Monitoring,68.4,4.099999999999994,49.75,0.04999999999999716,0.6383647798742138,0.22889712488769087,2.1505376344086025,-0.3648233486943169,17.61006289308176,10.961365678346809,59.104737070838766,8.536944830440945,4.327956989247312,-0.798924731182796,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0085,RS Sentosa Medika 3,Jambi,Kota Sukajadi,C,Swasta,129,11,354,53.6,4.3,1586,Tidak,Tidak,48.7,87.0,28,7.0,164.4,35.4,0,0,0,0,0,1.2744186046511627,5.426356589147287,21.705426356589147,54.85498108448928,4.480225988700565,8.527131782945736,4.87,4.867534450455582,2.4849066497880004,5.872117789475416,7.369600720526409,6.399999999999999,35.4,4.3,6.399999999999999,4.480225988700565,65.62854437139653,-16.928544371396526,-1.4655927464508915,0.6594202898550725,0.7391304347826086,0.411231884057971,0.6032608695652174,True,False,Outlier Konversi Investasi — definisi ketat,0.9026548672566371,Rendah,0.3185840707964602,0.6814159292035398,0.3008849557522124,0.8584070796460177,0.46017699115044247,0.6283185840707964,0.5619469026548672,False,0.23008849557522126,0.6504424778761062,0.7787610619469026,0.9026548672566371,0.7433628318584071,1.0,Kesenjangan Integrasi,Gap Konversi Investasi — indikator relatif,Kesenjangan Integrasi; Gap Konversi Investasi — indikator relatif; Kesenjangan Adopsi; Tekanan Kapasitas; Kesenjangan Infrastruktur,1.0,0.09734513274336287,0.6719026548672565,52,Tier 3 — Monitoring,56.6,-7.899999999999999,45.4,-10.0,1.130392156862745,0.14402644778841767,3.669724770642202,1.7566318185050847,30.23255813953488,-8.527131782945734,103.77890580936267,-48.92392472487339,4.055555555555555,0.4246704331450095,"Prioritaskan penyelesaian RME, interoperabilitas, dan koneksi SatuSehat."
RS0086,RS Permata Bunda 4,Jambi,Kab. Sidomulyo,B,Pemerintah Pusat,266,19,907,88.5,5.3,2058,Ya,Ya,66.6,194.0,46,5.0,111.8,22.0,0,0,0,1,1,0.42030075187969923,1.8796992481203008,17.293233082706767,94.26627793974733,2.269018743109151,7.142857142857142,6.659999999999999,5.58724865840025,2.995732273553991,6.811244378601294,7.629975707027789,3.5,22.0,5.3,3.5,2.269018743109151,64.208028563052,2.3919714369479976,0.19072558651895202,0.13405797101449277,0.27898550724637683,0.3079710144927536,0.24033816425120777,False,False,Pemimpin Efisien Sumber Daya,0.0,Menengah,0.4931506849315068,0.5068493150684932,0.136986301369863,0.8013698630136986,0.7602739726027398,0.0958904109589041,0.4486301369863014,False,0.5753424657534247,0.5068493150684932,0.20547945205479456,0.0,0.4486301369863014,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.5753424657534247,0.06849315068493156,0.3792808219178082,178,Tier 3 — Monitoring,68.4,-1.8000000000000114,49.75,-27.75,0.6383647798742138,-0.21806402799451458,2.1505376344086025,-0.2708383862883017,17.61006289308176,-0.316829810374994,59.104737070838766,35.16154086890856,4.327956989247312,-2.058938246138161,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0087,RS Karya Insani 5,Jambi,Kota Girisari,C,Pemerintah Pusat,129,14,193,67.4,4.8,1634,Ya,Ya,63.9,181.0,39,4.0,124.0,44.5,0,0,0,1,1,0.9612403100775194,3.10077519379845,30.23255813953488,110.77111383108935,8.466321243523316,10.852713178294573,6.39,4.867534450455582,2.70805020110221,5.267858159063328,7.399398083331354,0.0,44.5,4.8,0.0,8.466321243523316,59.84831051780465,4.05168948219535,0.3242065796963765,0.5,0.4891304347826087,0.5942028985507246,0.5277777777777778,False,False,Investor Digital Efektif,0.0,Menengah,0.6460176991150443,0.35398230088495575,0.4778761061946903,0.336283185840708,0.6327433628318584,0.9734513274336283,0.6050884955752212,False,0.5752212389380531,0.49557522123893805,0.4424778761061947,0.0,0.6548672566371682,0.0,Tidak ada bottleneck dominan,,Tekanan Kapasitas,0.6548672566371682,0.07964601769911506,0.396183628318584,169,Tier 3 — Monitoring,56.6,7.299999999999997,45.4,-0.8999999999999986,1.130392156862745,-0.16915184678522566,3.669724770642202,-0.5689495768437522,30.23255813953488,0.0,103.77890580936267,6.992208021726682,4.055555555555555,4.410765687967761,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0088,RS Sejahtera 6,Jambi,Kota Sumberjaya,B,TNI/POLRI,272,24,425,78.8,5.8,2975,Ya,Ya,69.3,201.0,65,5.0,92.0,54.2,0,0,0,1,1,0.3382352941176471,1.8382352941176472,23.897058823529413,67.56302521008404,7.0,8.823529411764707,6.93,5.60947179518496,3.2188758248682006,6.054439346269371,7.998335395952982,0.0,54.2,5.8,0.0,7.0,56.593984228528015,12.706015771471982,1.0745748757418947,0.09420289855072464,0.2753623188405797,0.4782608695652174,0.2826086956521739,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.5547945205479452,0.4452054794520548,0.6027397260273972,0.3013698630136986,0.863013698630137,0.8904109589041096,0.6643835616438356,False,0.589041095890411,0.26027397260273977,0.410958904109589,0.0,0.595890410958904,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.595890410958904,0.006849315068493067,0.4547945205479452,142,Tier 3 — Monitoring,68.4,0.8999999999999915,49.75,4.450000000000003,0.6383647798742138,-0.3001294857565667,2.1505376344086025,-0.31230234029095527,17.61006289308176,6.286995930447652,59.104737070838766,8.45828813924527,4.327956989247312,2.672043010752688,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0089,RS Sentosa Medika 1,Sumatera Selatan,Kab. Girisari,D,BUMN,71,9,115,47.0,2.5,756,Ya,Ya,62.9,182.0,26,5.0,155.3,20.6,0,0,0,1,1,2.187323943661972,7.042253521126761,36.61971830985916,240.74074074074073,6.573913043478261,12.676056338028168,6.29,4.276666119016055,2.302585092994046,4.7535901911063645,6.6293632534374485,13.0,20.6,2.5,13.0,6.573913043478261,54.48001409922066,8.419985900779338,0.7218158940969163,0.9057971014492754,0.8460144927536232,0.6847826086956522,0.8121980676328503,False,False,Investor Digital Efektif,0.0,Menengah,0.7297297297297297,0.2702702702702703,0.1891891891891892,0.918918918918919,0.14864864864864866,0.8108108108108109,0.5168918918918919,False,0.46621621621621623,0.5810810810810811,0.2432432432432432,0.0,0.8648648648648649,0.0,Tekanan Kapasitas,,Tekanan Kapasitas,0.8648648648648649,0.28378378378378377,0.3271959459459459,196,Tier 3 — Monitoring,49.9,13.0,44.150000000000006,-23.550000000000004,1.7242424242424241,0.46308151941954767,6.454960564549605,0.5872929565771559,45.53521126760563,-8.915492957746473,162.544061302682,78.19667943805874,4.589485348436346,1.9844276950419149,"Optimalkan referral routing, penyeimbangan kapasitas, dan kanal virtual yang sesuai."
RS0090,RSUD Medika Utama 2,Sumatera Selatan,Kota Cempaka,A,Pemerintah Daerah,423,29,1123,72.1,4.4,4909,Ya,Ya,64.7,82.0,27,8.0,162.1,34.9,0,0,0,1,1,0.38321513002364066,1.8912529550827424,6.382978723404255,16.704013037278468,4.371326803205699,6.8557919621749415,6.470000000000001,6.049733455231958,3.4011973816621555,7.024649030453636,8.499029220788566,0.0,34.9,4.4,0.0,4.371326803205699,57.76594658190392,6.934053418096084,0.2037265776268053,0.11956521739130435,0.2826086956521739,0.09057971014492754,0.1642512077294686,False,False,Pemimpin Efisien Sumber Daya,0.0,Menengah,0.625,0.375,0.1875,0.3125,0.6875,0.375,0.390625,False,0.0,0.5,0.6875,0.0,0.34375,0.0,Tidak ada bottleneck dominan,,Kesenjangan Adopsi,0.6875,0.1875,0.30703125,210,Tier 3 — Monitoring,61.9,2.8000000000000043,42.95,-8.050000000000004,0.3014508928571429,0.08176423716649778,0.9987904784468247,0.8924624766359177,6.962778899415023,-0.5798001760107674,25.01882480076963,-8.31481176349116,5.116085189855681,-0.7447583866499823,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0091,RSUD Husada Mulia 3,Sumatera Selatan,Kab. Muarabaru,B,Pemerintah Daerah,186,25,484,71.7,2.8,2104,Ya,Ya,74.8,163.0,34,6.0,104.4,49.7,0,0,0,1,1,0.5612903225806452,3.225806451612903,18.27956989247312,77.47148288973384,4.347107438016529,13.440860215053762,7.4799999999999995,5.231108616854587,3.258096538021482,6.184148890937483,7.652070746116482,0.0,49.7,2.8,0.0,4.347107438016529,50.702887770322256,24.09711222967774,2.0507208163167956,0.22826086956521738,0.4963768115942029,0.3442028985507246,0.356280193236715,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,0.684931506849315,0.31506849315068497,0.4931506849315068,0.3013698630136986,0.1232876712328767,0.5205479452054794,0.3595890410958904,False,0.2465753424657534,0.4383561643835616,0.28767123287671237,0.0,0.410958904109589,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.4383561643835616,0.0273972602739726,0.27208904109589044,227,Tier 3 — Monitoring,68.4,6.3999999999999915,49.75,-0.04999999999999716,0.6383647798742138,-0.07707445729356865,2.1505376344086025,1.0752688172043006,17.61006289308176,0.6695069993913592,59.104737070838766,18.36674581889507,4.327956989247312,0.01915044876921712,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0092,RS Husada Mulia 4,Sumatera Selatan,Kab. Tanjungsari,B,Pemerintah Pusat,101,23,435,68.5,4.4,1682,Ya,Ya,77.4,286.0,65,7.0,130.4,22.3,0,0,0,1,1,1.2910891089108911,6.9306930693069315,64.35643564356435,170.0356718192628,3.8666666666666667,22.772277227722775,7.74,4.624972813284271,3.1780538303479458,6.077642243349034,7.428333194190806,0.0,22.3,4.4,0.0,3.8666666666666667,71.02667922961399,6.373320770386016,0.531902399840245,0.6702898550724637,0.8369565217391305,0.9130434782608695,0.8067632850241546,False,False,Investor Digital Efektif,0.0,Tinggi,0.7191780821917808,0.2808219178082192,0.1506849315068493,0.3013698630136986,0.589041095890411,0.3698630136986301,0.3527397260273972,False,0.0,0.0,0.013698630136986356,0.0,0.3356164383561644,0.0,Tidak ada bottleneck dominan,,Tidak ada bottleneck kuat,0.3356164383561644,0.32191780821917804,0.25702054794520546,239,Tier 3 — Monitoring,68.4,9.0,49.75,-27.45,0.6383647798742138,0.6527243290366773,2.1505376344086025,4.7801554348983295,17.61006289308176,46.74637275048259,59.104737070838766,110.93093474842404,4.327956989247312,-0.4612903225806453,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0093,RSUD Sentosa Medika 5,Sumatera Selatan,Kab. Sukamaju,C,Pemerintah Daerah,155,15,296,53.8,5.3,1051,Ya,Ya,54.2,112.0,31,4.0,103.0,38.0,0,1,0,1,1,0.6645161290322581,2.5806451612903225,20.0,106.5651760228354,3.550675675675676,9.67741935483871,5.42,5.049856007249537,2.772588722239781,5.6937321388027,6.9584483932976555,6.200000000000003,38.0,5.3,6.200000000000003,3.550675675675676,49.026243889254616,5.173756110745387,0.41992877753676766,0.29347826086956524,0.4057971014492754,0.3804347826086957,0.35990338164251207,False,False,Pemimpin Efisien Sumber Daya,0.0,Menengah,0.4646017699115044,0.5353982300884956,0.3274336283185841,0.8407079646017699,0.827433628318584,0.36283185840707965,0.5896017699115044,False,0.6814159292035398,0.6991150442477876,0.4690265486725663,0.0,0.6017699115044248,0.0,Tidak ada bottleneck dominan,Kesenjangan Kapabilitas IT,Kesenjangan Infrastruktur; Kesenjangan Kapabilitas IT,0.6991150442477876,0.017699115044247815,0.45271017699115046,143,Tier 3 — Monitoring,56.6,-2.3999999999999986,45.4,-7.399999999999999,1.130392156862745,-0.465876027830487,3.669724770642202,-1.0890796093518795,30.23255813953488,-10.23255813953488,103.77890580936267,2.786270213472733,4.055555555555555,-0.5048798798798795,Lakukan asesmen operasional terarah sebelum menetapkan intervensi spesifik.
RS0094,RS Medika Utama 6,Sumatera Selatan,Kota Cempaka,D,Swasta,84,10,118,55.3,3.1,1044,Tidak,Tidak,40.4,129.0,32,4.0,73.9,55.8,1,1,0,0,0,0.8797619047619049,4.761904761904762,38.095238095238095,123.5632183908046,8.847457627118644,11.904761904761903,4.04,4.442651256490317,2.3978952727983707,4.77912349311153,6.951772164398911,4.700000000000003,55.8,3.1,4.700000000000003,8.847457627118644,48.00099632793244,-7.600996327932442,-0.47428841260353977,0.4420289855072464,0.6902173913043478,0.6956521739130435,0.6092995169082126,False,True,Pemantauan Konversi Investasi,0.6486486486486487,Rendah,0.2702702702702703,0.7297297297297297,0.7837837837837838,0.7702702702702703,0.2635135135135135,0.9594594594594594,0.6942567567567568,False,0.6351351351351351,0.5675675675675675,0.6621621621621622,0.6486486486486487,0.8648648648648649,1.0,Kesenjangan Integrasi,Tekanan Kapasitas,Kesenjangan Integrasi; Tekanan Kapasitas; Kesenjangan Adopsi,1.0,0.1351351351351351,0.6975506756756757,44,Tier 3 — Monitoring,49.9,-9.5,44.150000000000006,11.649999999999991,1.7242424242424241,-0.8444805194805193,6.454960564549605,-1.6930558026448432,45.53521126760563,-7.439973172367537,162.544061302682,-38.9808429118774,4.589485348436346,4.257972278682297,"Prioritaskan penyelesaian RME, interoperabilitas, dan koneksi SatuSehat."
RS0095,RS Karya Insani 7,Sumatera Selatan,Kab. Bukitraya,C,Swasta,89,12,241,66.8,3.6,1017,Tidak,Tidak,51.0,119.0,14,5.0,117.7,41.0,0,0,0,0,0,1.3224719101123596,5.617977528089887,15.730337078651685,117.01081612586037,4.219917012448133,13.48314606741573,5.1,4.499809670330265,2.5649493574615367,5.488937726156687,6.925595197110468,0.0,41.0,3.6,0.0,4.219917012448133,47.81860330399881,3.181396696001187,0.24996291524768557,0.6920289855072463,0.75,0.2826086956521739,0.5748792270531401,False,False,Investor Digital Efektif,0.0,Menengah,0.38495575221238937,0.6150442477876106,0.415929203539823,0.336283185840708,0.3008849557522124,0.5398230088495575,0.39823008849557523,False,0.21238938053097345,0.7876106194690266,0.3893805309734514,0.0,0.43805309734513276,1.0,Kesenjangan Integrasi,Kesenjangan Infrastruktur,Kesenjangan Integrasi; Kesenjangan Infrastruktur,1.0,0.21238938053097345,0.39446902654867255,172,Tier 3 — Monitoring,56.6,-5.600000000000001,45.4,-4.399999999999999,1.130392156862745,0.19207975324961457,3.669724770642202,1.9482527574476851,30.23255813953488,-14.502221060883196,103.77890580936267,13.231910316497704,4.055555555555555,0.16436145689257753,"Prioritaskan penyelesaian RME, interoperabilitas, dan koneksi SatuSehat."
RS0096,RS Citra Medika 8,Sumatera Selatan,Kota Wonorejo,A,Swasta,476,32,963,56.7,2.4,7411,Ya,Ya,78.9,171.0,49,6.0,142.8,42.0,0,0,0,1,1,0.30000000000000004,1.2605042016806722,10.294117647058822,23.07380920253677,7.695742471443406,6.722689075630252,7.890000000000001,6.1675164908883415,3.4965075614664802,6.871091294610546,8.91085558740525,3.299999999999997,42.0,2.4,3.299999999999997,7.695742471443406,61.72796397256567,17.172036027434338,1.21476427006128,0.06884057971014493,0.17753623188405798,0.1793478260869565,0.14190821256038647,False,False,Pemimpin Efisien Sumber Daya,0.0,Tinggi,1.0,0.0,0.5,0.6875,0.25,0.9375,0.59375,False,0.3125,0.125,0.5,0.0,0.8125,0.0,Tekanan Kapasitas,,Tekanan Kapasitas,0.8125,0.3125,0.2671875,232,Tier 3 — Monitoring,61.9,17.000000000000007,42.95,-0.9500000000000028,0.3014508928571429,-0.0014508928571428381,0.9987904784468247,0.26171372323384756,6.962778899415023,3.3313387476438,25.01882480076963,-1.9450155982328603,5.116085189855681,2.579657281587725,"Optimalkan referral routing, penyeimbangan kapasitas, dan kanal virtual yang sesuai."
RS0097,RS Bhakti Husada 9,Sumatera Selatan,Kab. Sukajadi,C,Swasta,129,17,303,76.8,2.6,2214,Ya,Ya,52.6,59.0,46,2.0,144.4,46.4,0,0,0,1,1,1.1193798449612404,1.550387596899225,35.65891472868217,26.64859981933153,7.306930693069307,13.178294573643413,5.26,4.867534450455582,2.8903717578961645,5.717027701406222,7.703007682479236,0.0,46.4,2.6,0.0,7.306930693069307,61.82297906161639,-9.222979061616385,-0.8082399402205105,0.5615942028985508,0.21739130434782608,0.6702898550724637,0.4830917874396135,False,False,Keterbatasan Sumber Daya,0.7787610619469026,Menengah,0.42920353982300885,0.5707964601769911,0.5353982300884956,0.336283185840708,0.11061946902654868,0.911504424778761,0.4734513274336284,False,0.8451327433628318,0.37168141592920356,0.8672566371681416,0.7787610619469026,0.6238938053097345,0.0,Kesenjangan Adopsi,Kesenjangan Kapabilitas IT,Kesenjangan Adopsi; Kesenjangan Kapabilitas IT; Gap Konversi Investasi — indikator relatif,0.8672566371681416,0.02212389380530977,0.5685840707964602,87,Tier 3 — Monitoring,56.6,-4.0,45.4,1.0,1.130392156862745,-0.011012311901504646,3.669724770642202,-2.119337173742977,30.23255813953488,5.426356589147289,103.77890580936267,-77.13030599003113,4.055555555555555,3.251375137513752,Redesain workflow dan target pemanfaatan telemedicine; ukur utilisasi aktual.
RS0098,RSUD Karya Insani 10,Sumatera Selatan,Kota Muarabaru,D,Pemerintah Daerah,50,10,172,86.3,3.6,515,Ya,Ya,40.5,93.0,0,4.0,81.0,53.1,0,0,0,1,1,1.62,8.0,0.0,180.58252427184465,2.994186046511628,20.0,4.05,3.9318256327243257,2.3978952727983707,5.153291594497779,6.246106765481563,1.2999999999999972,53.1,3.6,1.2999999999999972,2.994186046511628,40.80124332477662,-0.3012433247766211,0.0707010193974925,0.8043478260869565,0.8967391304347826,0.016304347826086956,0.572463768115942,False,True,Pemantauan Konversi Investasi,0.44594594594594594,Rendah,0.28378378378378377,0.7162162162162162,0.7027027027027027,0.6621621621621622,0.3581081081081081,0.20270270270270271,0.4814189189189189,False,0.33108108108108103,0.9797297297297297,0.44594594594594594,0.44594594594594594,0.43243243243243246,0.0,Kesenjangan Infrastruktur,,Kesenjangan Infrastruktur,0.9797297297297297,0.5337837837837838,0.5565033783783784,96,Tier 3 — Monitoring,49.9,-9.399999999999999,44.150000000000006,8.949999999999996,1.7242424242424241,-0.10424242424242403,6.454960564549605,1.545039435450395,45.53521126760563,-45.53521126760563,162.544061302682,18.03846296916265,4.589485348436346,-1.5952993019247184,Lakukan pengadaan terarah berdasarkan gap terhadap peer dan target utilisasi.
